kid,nhet,kerr10,kerr12,nmaj,kerr01,kerr02,nmnr,kerr20,kerr21,er0,er1,er2,toter
E0711,5294,0,0,47453,0,0,782,0,0,0,0,0,0
E0712,5535,0,0,47345,0,0,833,0,0,0,0,0,0
E0716,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E0717,5283,0,0,47992,0,0,835,0,0,0,0,0,0
E0726,5687,0,0,47476,0,0,800,0,0,0,0,0,0
E0736,5430,0,0,48230,0,0,818,0,0,0,0,0,0
E0741,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E0743,5277,0,0,47836,0,0,836,0,0,0,0,0,0
E0744,5283,0,0,47992,0,0,835,0,0,0,0,0,0
E0747,5507,0,0,47556,0,0,793,0,0,0,0,0,0
E0752,5430,0,0,48230,0,0,818,0,0,0,0,0,0
E0757,5370,0,0,48173,0,0,969,0,0,0,0,0,0
E0759,5521,0,0,47411,0,0,863,0,0,0,0,0,0
E0771,5474,0,0,47973,0,0,818,0,0,0,0,0,0
E0774,5449,0,0,47095,0,0,926,0,0,0,0,0,0
E0779,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E0790,5497,0,0,47405,0,0,810,0,0,0,0,0,0
E0800,5609,0,0,47815,0,0,761,0,0,0,0,0,0
E0801,5503,0,0,48554,0,0,812,0,0,0,0,0,0
E0806,5521,0,0,47411,0,0,863,0,0,0,0,0,0
E0809,5669,0,0,47766,0,0,881,0,0,0,0,0,0
E0815,5586,0,0,47416,0,0,735,0,0,0,0,0,0
E0824,5322,0,0,47986,0,0,787,0,0,0,0,0,0
E0835,5639,0,0,48467,0,0,833,0,0,0,0,0,0
E0841,5687,0,0,47476,0,0,800,0,0,0,0,0,0
E0847,5434,0,0,47592,0,0,913,0,0,0,0,0,0
E0860,5141,0,0,47853,0,0,817,0,0,0,0,0,0
E0864,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E0867,5371,0,0,48053,0,0,800,0,0,0,0,0,0
E0874,5371,0,0,48053,0,0,800,0,0,0,0,0,0
E0881,5457,0,0,47574,0,0,753,0,0,0,0,0,0
E0885,5535,0,0,47345,0,0,833,0,0,0,0,0,0
E0888,5411,0,0,47728,0,0,780,0,0,0,0,0,0
E0895,5780,0,0,48280,0,0,920,0,0,0,0,0,0
E0908,5260,0,0,48239,0,0,812,0,0,0,0,0,0
E0910,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E0914,5411,0,0,47728,0,0,780,0,0,0,0,0,0
E0916,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E0922,5510,0,0,47433,0,0,761,0,0,0,0,0,0
E0925,5368,0,0,48076,0,0,824,0,0,0,0,0,0
E0941,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E0952,5703,0,0,48321,0,0,802,0,0,0,0,0,0
E0955,5586,0,0,47416,0,0,735,0,0,0,0,0,0
E0956,5350,0,0,47667,0,0,763,0,0,0,0,0,0
E0957,5368,0,0,48076,0,0,824,0,0,0,0,0,0
E0959,5430,0,0,48230,0,0,818,0,0,0,0,0,0
E0967,5601,0,0,47400,0,0,796,0,0,0,0,0,0
E0968,5558,0,0,47795,0,0,735,0,0,0,0,0,0
E0969,5699,0,0,48840,0,0,1021,0,0,0,0,0,0
E0984,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E0988,5869,0,0,48260,0,0,818,0,0,0,0,0,0
E0993,5703,0,0,48321,0,0,802,0,0,0,0,0,0
E1000,5601,0,0,47400,0,0,796,0,0,0,0,0,0
E1021,5703,0,0,48321,0,0,802,0,0,0,0,0,0
E1022,5601,0,0,47400,0,0,796,0,0,0,0,0,0
E1025,5623,0,0,47983,0,0,846,0,0,0,0,0,0
E1037,5318,0,0,47674,0,0,701,0,0,0,0,0,0
E1038,5300,0,0,48267,0,0,818,0,0,0,0,0,0
E1039,6189,0,0,48811,0,0,1086,0,0,0,0,0,0
E1047,5154,0,0,47896,0,0,837,0,0,0,0,0,0
E1054,5497,0,0,47405,0,0,810,0,0,0,0,0,0
E1056,5300,0,0,48267,0,0,818,0,0,0,0,0,0
E1062,5729,0,0,48257,0,0,807,0,0,0,0,0,0
E1063,5558,0,0,48289,0,0,769,0,0,0,0,0,0
E1069,5535,0,0,47345,0,0,833,0,0,0,0,0,0
E1076,5411,0,0,47728,0,0,780,0,0,0,0,0,0
E1095,5300,0,0,48267,0,0,818,0,0,0,0,0,0
E1124,5489,0,0,47449,0,0,806,0,0,0,0,0,0
E1127,5601,0,0,47400,0,0,796,0,0,0,0,0,0
E1133,5497,0,0,47405,0,0,810,0,0,0,0,0,0
E1145,5661,0,0,47236,0,0,857,0,0,0,0,0,0
E1146,5371,0,0,48053,0,0,800,0,0,0,0,0,0
E1151,5283,0,0,47992,0,0,835,0,0,0,0,0,0
E1176,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E1180,5497,0,0,47405,0,0,810,0,0,0,0,0,0
E1184,5639,0,0,47706,0,0,780,0,0,0,0,0,0
E1186,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E1188,5259,0,0,47682,0,0,841,0,0,0,0,0,0
E1192,5703,0,0,48321,0,0,802,0,0,0,0,0,0
E1206,5535,0,0,47345,0,0,833,0,0,0,0,0,0
E1213,5521,0,0,47411,0,0,863,0,0,0,0,0,0
E1228,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E1232,5457,0,0,47574,0,0,753,0,0,0,0,0,0
E1241,4697,0,0,48730,0,0,953,0,0,0,0,0,0
E1248,5519,0,0,47916,0,0,809,0,0,0,0,0,0
E1267,5411,0,0,47728,0,0,780,0,0,0,0,0,0
E1272,5356,0,0,47843,0,0,796,0,0,0,0,0,0
E1276,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E1277,5260,0,0,48239,0,0,812,0,0,0,0,0,0
E1284,5154,0,0,47896,0,0,837,0,0,0,0,0,0
E1290,5601,0,0,47400,0,0,796,0,0,0,0,0,0
E1306,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E1311,5730,0,0,47816,0,0,755,0,0,0,0,0,0
E1324,5368,0,0,48076,0,0,824,0,0,0,0,0,0
E1342,5780,0,0,48280,0,0,920,0,0,0,0,0,0
E1344,5176,0,0,48415,0,0,869,0,0,0,0,0,0
E1348,5601,0,0,47400,0,0,796,0,0,0,0,0,0
E1350,5497,0,0,47405,0,0,810,0,0,0,0,0,0
E1351,4697,0,0,48730,0,0,953,0,0,0,0,0,0
E1355,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E1356,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E1361,5586,0,0,47416,0,0,735,0,0,0,0,0,0
E1368,5400,0,0,48152,0,0,720,0,0,0,0,0,0
E1375,5351,0,0,47255,0,0,775,0,0,0,0,0,0
E1385,5260,0,0,48239,0,0,812,0,0,0,0,0,0
E1389,5532,0,0,47002,0,0,789,0,0,0,0,0,0
E1403,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E1412,5260,0,0,48239,0,0,812,0,0,0,0,0,0
E1414,5601,0,0,47400,0,0,796,0,0,0,0,0,0
E1416,5519,0,0,47916,0,0,809,0,0,0,0,0,0
E1425,5294,0,0,47453,0,0,782,0,0,0,0,0,0
E1426,5497,0,0,47405,0,0,810,0,0,0,0,0,0
E1428,5457,0,0,47574,0,0,753,0,0,0,0,0,0
E1456,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E1481,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E1493,6387,0,0,48208,0,0,950,0,0,0,0,0,0
E1503,5310,0,0,47962,0,0,823,0,0,0,0,0,0
E1505,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E1514,5661,0,0,47236,0,0,857,0,0,0,0,0,0
E1526,5114,0,0,48491,0,0,893,0,0,0,0,0,0
E1538,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E1547,5639,0,0,48467,0,0,833,0,0,0,0,0,0
E1550,5358,0,0,47406,0,0,830,0,0,0,0,0,0
E1552,5434,0,0,47592,0,0,913,0,0,0,0,0,0
E1556,5370,0,0,48173,0,0,969,0,0,0,0,0,0
E1557,5300,0,0,48267,0,0,818,0,0,0,0,0,0
E1561,5368,0,0,48076,0,0,824,0,0,0,0,0,0
E1562,5457,0,0,47574,0,0,753,0,0,0,0,0,0
E1569,5489,0,0,47449,0,0,806,0,0,0,0,0,0
E1578,5562,0,0,48038,0,0,843,0,0,0,0,0,0
E1585,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E1588,5703,0,0,48321,0,0,802,0,0,0,0,0,0
E1601,6148,0,0,48896,0,0,978,0,0,0,0,0,0
E1607,5738,0,0,47735,0,0,778,0,0,0,0,0,0
E1620,5176,0,0,48415,0,0,869,0,0,0,0,0,0
E1649,5675,0,0,47488,0,0,756,0,0,0,0,0,0
E1654,5535,0,0,47345,0,0,833,0,0,0,0,0,0
E1688,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E1718,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E1730,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E1731,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E1742,5661,0,0,47236,0,0,857,0,0,0,0,0,0
E1744,5497,0,0,47405,0,0,810,0,0,0,0,0,0
E1760,5370,0,0,48173,0,0,969,0,0,0,0,0,0
E1762,5294,0,0,47453,0,0,782,0,0,0,0,0,0
E1764,5430,0,0,48230,0,0,818,0,0,0,0,0,0
E1767,5658,0,0,47659,0,0,771,0,0,0,0,0,0
E1774,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E1780,5371,0,0,48053,0,0,800,0,0,0,0,0,0
E1792,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E1797,5503,0,0,48554,0,0,812,0,0,0,0,0,0
E1815,5521,0,0,47411,0,0,863,0,0,0,0,0,0
E1821,5586,0,0,47416,0,0,735,0,0,0,0,0,0
E1830,5869,0,0,48260,0,0,818,0,0,0,0,0,0
E1835,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E1839,5300,0,0,48267,0,0,818,0,0,0,0,0,0
E1852,5411,0,0,47728,0,0,780,0,0,0,0,0,0
E1867,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E1870,5703,0,0,48321,0,0,802,0,0,0,0,0,0
E1873,6369,0,0,48902,0,0,945,0,0,0,0,0,0
E1879,5370,0,0,48173,0,0,969,0,0,0,0,0,0
E1880,4697,0,0,48730,0,0,953,0,0,0,0,0,0
E1881,5613,0,0,47713,0,0,767,0,0,0,0,0,0
E1890,5428,0,0,47785,0,0,719,0,0,0,0,0,0
E1893,5428,0,0,47785,0,0,719,0,0,0,0,0,0
E1901,5176,0,0,48415,0,0,869,0,0,0,0,0,0
E1904,5471,0,0,48250,0,0,727,0,0,0,0,0,0
E1911,5730,0,0,47816,0,0,755,0,0,0,0,0,0
E1916,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E1923,5294,0,0,47453,0,0,782,0,0,0,0,0,0
E1930,5371,0,0,48053,0,0,800,0,0,0,0,0,0
E1936,5430,0,0,48230,0,0,818,0,0,0,0,0,0
E1968,5535,0,0,47345,0,0,833,0,0,0,0,0,0
E1969,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E1971,5283,0,0,47992,0,0,835,0,0,0,0,0,0
E1983,5259,0,0,47682,0,0,841,0,0,0,0,0,0
E1987,5371,0,0,48053,0,0,800,0,0,0,0,0,0
E1988,5658,0,0,47363,0,0,783,0,0,0,0,0,0
E1991,5623,0,0,47983,0,0,846,0,0,0,0,0,0
E2000,5658,0,0,47659,0,0,771,0,0,0,0,0,0
E2003,5457,0,0,47574,0,0,753,0,0,0,0,0,0
E2005,5507,0,0,47556,0,0,793,0,0,0,0,0,0
E2012,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E2015,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E2017,5384,0,0,47407,0,0,744,0,0,0,0,0,0
E2019,5253,0,0,48435,0,0,819,0,0,0,0,0,0
E2028,5300,0,0,48267,0,0,818,0,0,0,0,0,0
E2033,5453,0,0,47688,0,0,727,0,0,0,0,0,0
E2036,5384,0,0,47407,0,0,744,0,0,0,0,0,0
E2039,5322,0,0,47986,0,0,787,0,0,0,0,0,0
E2050,5218,0,0,47620,0,0,894,0,0,0,0,0,0
E2060,5703,0,0,48321,0,0,802,0,0,0,0,0,0
E2068,5703,0,0,48321,0,0,802,0,0,0,0,0,0
E2070,5259,0,0,47682,0,0,841,0,0,0,0,0,0
E2080,5253,0,0,48435,0,0,819,0,0,0,0,0,0
E2085,5481,0,0,47516,0,0,814,0,0,0,0,0,0
E2091,5415,0,0,47983,0,0,778,0,0,0,0,0,0
E2099,5532,0,0,47002,0,0,789,0,0,0,0,0,0
E2102,5623,0,0,47983,0,0,846,0,0,0,0,0,0
E2122,5658,0,0,47659,0,0,771,0,0,0,0,0,0
E2129,5184,0,0,48241,0,0,866,0,0,0,0,0,0
E2136,5430,0,0,48230,0,0,818,0,0,0,0,0,0
E2145,5411,0,0,47728,0,0,780,0,0,0,0,0,0
E2150,5468,0,0,47783,0,0,760,0,0,0,0,0,0
E2156,6532,0,0,47933,0,0,884,0,0,0,0,0,0
E2159,6599,0,0,48365,0,0,870,0,0,0,0,0,0
E2183,5428,0,0,48060,0,0,858,0,0,0,0,0,0
E2193,5297,0,0,47720,0,0,802,0,0,0,0,0,0
E2195,5485,0,0,48015,0,0,830,0,0,0,0,0,0
E2205,5300,0,0,48267,0,0,818,0,0,0,0,0,0
E2208,5433,0,0,47924,0,0,868,0,0,0,0,0,0
E2217,6158,0,0,48681,0,0,836,0,0,0,0,0,0
E2229,5371,0,0,48053,0,0,800,0,0,0,0,0,0
E2272,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E2277,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E2278,5434,0,0,47592,0,0,913,0,0,0,0,0,0
E2281,5503,0,0,48554,0,0,812,0,0,0,0,0,0
E2283,5260,0,0,48239,0,0,812,0,0,0,0,0,0
E2286,5294,0,0,47453,0,0,782,0,0,0,0,0,0
E2291,5368,0,0,48076,0,0,824,0,0,0,0,0,0
E2301,5535,0,0,47345,0,0,833,0,0,0,0,0,0
E2306,5371,0,0,48053,0,0,800,0,0,0,0,0,0
E2307,5485,0,0,48015,0,0,830,0,0,0,0,0,0
E2330,5300,0,0,48267,0,0,818,0,0,0,0,0,0
E2334,5595,0,0,47861,0,0,767,0,0,0,0,0,0
E2348,5730,0,0,47816,0,0,755,0,0,0,0,0,0
E2352,5703,0,0,48321,0,0,802,0,0,0,0,0,0
E2353,6158,0,0,48681,0,0,836,0,0,0,0,0,0
E2358,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E2371,5570,0,0,47355,0,0,885,0,0,0,0,0,0
E2373,5430,0,0,48230,0,0,818,0,0,0,0,0,0
E2374,5659,0,0,48446,0,0,847,0,0,0,0,0,0
E2378,5471,0,0,48250,0,0,727,0,0,0,0,0,0
E2384,5601,0,0,47400,0,0,796,0,0,0,0,0,0
E2390,5410,0,0,47948,0,0,719,0,0,0,0,0,0
E2395,5558,0,0,48289,0,0,769,0,0,0,0,0,0
E2396,5535,0,0,47345,0,0,833,0,0,0,0,0,0
E2404,5658,0,0,47363,0,0,783,0,0,0,0,0,0
E2417,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E2418,5710,0,0,48241,0,0,827,0,0,0,0,0,0
E2419,5593,0,0,47480,0,0,802,0,0,0,0,0,0
E2420,5699,0,0,48840,0,0,1021,0,0,0,0,0,0
E2422,6193,0,0,47675,0,0,822,0,0,0,0,0,0
E2424,5260,0,0,48239,0,0,812,0,0,0,0,0,0
E2430,5358,0,0,47406,0,0,830,0,0,0,0,0,0
E2433,5535,0,0,47345,0,0,833,0,0,0,0,0,0
E2436,5371,0,0,48053,0,0,800,0,0,0,0,0,0
E2450,5535,0,0,47345,0,0,833,0,0,0,0,0,0
E2451,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E2463,5687,0,0,47476,0,0,800,0,0,0,0,0,0
E2470,5730,0,0,47499,0,0,803,0,0,0,0,0,0
E2471,5562,0,0,48038,0,0,843,0,0,0,0,0,0
E2483,5661,0,0,47236,0,0,857,0,0,0,0,0,0
E2493,5730,0,0,47816,0,0,755,0,0,0,0,0,0
E2507,6348,0,0,48803,0,0,957,0,0,0,0,0,0
E2512,5430,0,0,48230,0,0,818,0,0,0,0,0,0
E2513,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E2517,5601,0,0,47400,0,0,796,0,0,0,0,0,0
E2551,5300,0,0,48267,0,0,818,0,0,0,0,0,0
E2566,6158,0,0,48681,0,0,836,0,0,0,0,0,0
E2573,5300,0,0,48267,0,0,818,0,0,0,0,0,0
E2580,5489,0,0,47449,0,0,806,0,0,0,0,0,0
E2600,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E2611,5426,0,0,47783,0,0,775,0,0,0,0,0,0
E2634,5403,0,0,47455,0,0,793,0,0,0,0,0,0
E2645,5586,0,0,47416,0,0,735,0,0,0,0,0,0
E2649,4697,0,0,48730,0,0,953,0,0,0,0,0,0
E2673,5869,0,0,48260,0,0,818,0,0,0,0,0,0
E2685,6532,0,0,47933,0,0,884,0,0,0,0,0,0
E2697,5409,0,0,47664,0,0,779,0,0,0,0,0,0
E2722,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E2726,5497,0,0,47405,0,0,810,0,0,0,0,0,0
E2750,5686,0,0,47472,0,0,742,0,0,0,0,0,0
E2753,5562,0,0,48038,0,0,843,0,0,0,0,0,0
E2762,5920,0,0,48426,0,0,909,0,0,0,0,0,0
E2766,5519,0,0,47916,0,0,809,0,0,0,0,0,0
E2773,6158,0,0,48681,0,0,836,0,0,0,0,0,0
E2774,5297,0,0,47720,0,0,802,0,0,0,0,0,0
E2787,5300,0,0,48267,0,0,818,0,0,0,0,0,0
E2789,5658,0,0,47659,0,0,771,0,0,0,0,0,0
E2790,5356,0,0,47843,0,0,796,0,0,0,0,0,0
E2802,5370,0,0,48173,0,0,969,0,0,0,0,0,0
E2807,5371,0,0,48053,0,0,800,0,0,0,0,0,0
E2808,5184,0,0,48241,0,0,866,0,0,0,0,0,0
E2816,5535,0,0,47345,0,0,833,0,0,0,0,0,0
E2819,5428,0,0,47785,0,0,719,0,0,0,0,0,0
E2823,5428,0,0,48060,0,0,858,0,0,0,0,0,0
E2828,5318,0,0,47674,0,0,701,0,0,0,0,0,0
E2830,5869,0,0,48260,0,0,818,0,0,0,0,0,0
E2832,5703,0,0,48321,0,0,802,0,0,0,0,0,0
E2846,5485,0,0,48015,0,0,830,0,0,0,0,0,0
E2849,5370,0,0,48173,0,0,969,0,0,0,0,0,0
E2852,5403,0,0,47455,0,0,793,0,0,0,0,0,0
E2858,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E2859,5510,0,0,47433,0,0,761,0,0,0,0,0,0
E2861,5300,0,0,48267,0,0,818,0,0,0,0,0,0
E2874,5707,0,0,48268,0,0,801,0,0,0,0,0,0
E2885,5639,0,0,48467,0,0,833,0,0,0,0,0,0
E2891,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E2899,5184,0,0,48241,0,0,866,0,0,0,0,0,0
E2907,5703,0,0,48321,0,0,802,0,0,0,0,0,0
E2924,5260,0,0,48239,0,0,812,0,0,0,0,0,0
E2927,5703,0,0,48321,0,0,802,0,0,0,0,0,0
E2935,5114,0,0,48491,0,0,893,0,0,0,0,0,0
E2936,6387,0,0,48208,0,0,950,0,0,0,0,0,0
E2940,5411,0,0,47728,0,0,780,0,0,0,0,0,0
E2943,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E2946,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E2958,5586,0,0,47416,0,0,735,0,0,0,0,0,0
E2959,5501,0,0,47329,0,0,772,0,0,0,0,0,0
E2963,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E2976,5430,0,0,48230,0,0,818,0,0,0,0,0,0
E2978,5730,0,0,47816,0,0,755,0,0,0,0,0,0
E2979,5786,0,0,48358,0,0,928,0,0,0,0,0,0
E2981,5300,0,0,48267,0,0,818,0,0,0,0,0,0
E2983,6387,0,0,48208,0,0,950,0,0,0,0,0,0
E2991,5300,0,0,48267,0,0,818,0,0,0,0,0,0
